laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;122.633829278131;-139.202021414925;0;0;-1;-1;-1
1;1;123.613773381042;-139.002806026698;0;0;-1;-1;-1
1;2;124.592342201461;-138.796766387382;0;0;-1;-1;-1
1;3;125.568018086237;-138.577054132787;0;0;-1;-1;-1
1;4;126.538753265585;-138.336731113671;0;0;-1;-1;-1
1;5;127.502565908243;-138.069740857621;0;0;-1;-1;-1
1;6;128.458639808288;-137.775584584406;0;0;-1;-1;-1
1;7;129.406602063504;-137.455877182275;0;0;-1;-1;-1
1;8;130.346096693171;-137.11224210579;0;0;-1;-1;-1
1;9;131.277078188902;-136.746389035115;0;0;-1;-1;-1
1;10;132.199781932767;-136.360105660421;0;0;-1;-1;-1
1;11;133.114453432199;-135.955182483935;0;0;-1;-1;-1
1;12;134.021345497976;-135.533405010851;0;0;-1;-1;-1
1;13;134.920892486551;-135.096434530768;0;0;-1;-1;-1
1;14;135.813718174341;-134.645802730012;0;0;-1;-1;-1
1;15;136.700455216856;-134.183035219732;0;0;-1;-1;-1
1;16;137.581736269607;-133.709657611075;0;0;-1;-1;-1
1;17;138.458193988105;-133.227195515192;0;0;-1;-1;-1
1;18;139.330461027862;-132.737174543231;0;0;-1;-1;-1
1;19;140.199164106225;-132.2410977906;0;0;-1;-1;-1
1;20;141.064814656859;-131.740031231401;0;0;-1;-1;-1
1;21;141.927819548786;-131.234644361829;0;0;-1;-1;-1
1;22;142.788581863073;-130.725592315294;0;0;-1;-1;-1
1;23;143.647504680789;-130.213530225206;0;0;-1;-1;-1
1;24;144.504991083002;-129.699113224974;0;0;-1;-1;-1
1;25;145.361444150782;-129.18299644801;0;0;-1;-1;-1
1;26;146.217266965197;-128.665835027722;0;0;-1;-1;-1
1;27;147.072862607315;-128.148284097522;0;0;-1;-1;-1
1;28;147.928625698483;-127.630985154946;0;0;-1;-1;-1
1;29;148.784753625371;-127.114261783192;0;0;-1;-1;-1
1;30;149.641245050174;-126.59811724977;0;0;-1;-1;-1
1;31;150.498089877399;-126.08254070604;0;0;-1;-1;-1
1;32;151.355278011553;-125.567521303363;0;0;-1;-1;-1
1;33;152.212799357144;-125.053048193098;0;0;-1;-1;-1
1;34;153.070643818678;-124.539110526607;0;0;-1;-1;-1
1;35;153.928801300662;-124.025697455249;0;0;-1;-1;-1
1;36;154.787262619858;-123.512799245308;0;0;-1;-1;-1
1;37;155.646027430934;-123.000416964458;0;0;-1;-1;-1
1;38;156.505100350034;-122.488557744112;0;0;-1;-1;-1
1;39;157.364486048294;-121.977228782898;0;0;-1;-1;-1
1;40;158.224189196853;-121.466437279441;0;0;-1;-1;-1
1;41;159.084214466848;-120.956190432369;0;0;-1;-1;-1
1;42;159.944566529415;-120.446495440308;0;0;-1;-1;-1
1;43;160.805250055692;-119.937359501885;0;0;-1;-1;-1
1;44;161.666269974618;-119.428790438043;0;0;-1;-1;-1
1;45;162.527633109414;-118.920800642417;0;0;-1;-1;-1
1;46;163.389347128027;-118.413404547757;0;0;-1;-1;-1
1;47;164.251419702296;-117.906616596211;0;0;-1;-1;-1
1;48;165.11385850406;-117.400451229928;0;0;-1;-1;-1
1;49;165.976671205161;-116.894922891059;0;0;-1;-1;-1
1;50;166.839865477436;-116.39004602175;0;0;-1;-1;-1
1;51;167.703448992727;-115.885835064152;0;0;-1;-1;-1
1;52;168.567429497154;-115.38230459517;0;0;-1;-1;-1
1;53;169.431816697799;-114.879472749143;0;0;-1;-1;-1
1;54;170.296622414159;-114.377361492596;0;0;-1;-1;-1
1;55;171.161858570353;-113.875992981857;0;0;-1;-1;-1
1;56;172.027537090501;-113.375389373257;0;0;-1;-1;-1
1;57;172.893669898724;-112.875572823122;0;0;-1;-1;-1
1;58;173.760268919141;-112.376565487781;0;0;-1;-1;-1
1;59;174.627346075226;-111.878389522478;0;0;-1;-1;-1
1;60;175.494911305372;-111.381063758378;0;0;-1;-1;-1
1;61;176.362968179206;-110.884596361931;0;0;-1;-1;-1
1;62;177.2315189917;-110.38899336514;0;0;-1;-1;-1
1;63;178.100566037829;-109.894260800007;0;0;-1;-1;-1
1;64;178.970111612566;-109.400404698534;0;0;-1;-1;-1
1;65;179.840158010883;-108.907431092723;0;0;-1;-1;-1
1;66;180.71070736607;-108.415345786837;0;0;-1;-1;-1
1;67;181.581761207734;-107.924153734832;0;0;-1;-1;-1
1;68;182.453320924618;-107.43385969225;0;0;-1;-1;-1
1;69;183.325387905468;-106.944468414633;0;0;-1;-1;-1
1;70;184.197963539024;-106.455984657523;0;0;-1;-1;-1
1;71;185.071049214032;-105.968413176462;0;0;-1;-1;-1
1;72;185.944646319234;-105.481758726993;0;0;-1;-1;-1
1;73;186.818755294388;-104.99602433277;0;0;-1;-1;-1
1;74;187.693371246716;-104.511203285651;0;0;-1;-1;-1
1;75;188.568487422225;-104.0272854808;0;0;-1;-1;-1
1;76;189.44409706499;-103.544260809853;0;0;-1;-1;-1
1;77;190.320193419086;-103.062119164448;0;0;-1;-1;-1
1;78;191.196769728587;-102.580850436223;0;0;-1;-1;-1
1;79;192.073819237568;-102.100444516815;0;0;-1;-1;-1
1;80;192.951335190185;-101.620891298007;0;0;-1;-1;-1
1;81;193.829312549135;-101.1421837663;0;0;-1;-1;-1
1;82;194.707752422167;-100.664325974081;0;0;-1;-1;-1
1;83;195.586657289985;-100.187324446129;0;0;-1;-1;-1
1;84;196.466029633292;-99.7111857072208;0;0;-1;-1;-1
1;85;197.345871932791;-99.2359162821334;0;0;-1;-1;-1
1;86;198.226186669187;-98.7615226956442;0;0;-1;-1;-1
1;87;199.106976323181;-98.2880114725304;0;0;-1;-1;-1
1;88;199.988242270506;-97.8153870960842;0;0;-1;-1;-1
1;89;200.869980512301;-97.3436441197818;0;0;-1;-1;-1
1;90;201.752185417964;-96.8727740823849;0;0;-1;-1;-1
1;91;202.634851356522;-96.402768521968;0;0;-1;-1;-1
1;92;203.517972697001;-95.9336189766058;0;0;-1;-1;-1
1;93;204.401543808428;-95.465316984373;0;0;-1;-1;-1
1;94;205.285559059831;-94.9978540833442;0;0;-1;-1;-1
1;95;206.17001265197;-94.5312214715189;0;0;-1;-1;-1
1;96;207.054895577283;-94.0654038626906;0;0;-1;-1;-1
1;97;207.94019594945;-93.6003801525169;0;0;-1;-1;-1
1;98;208.825901780043;-93.1361290302848;0;0;-1;-1;-1
1;99;209.71200108063;-92.6726291852816;0;0;-1;-1;-1
1;100;210.598481862782;-92.2098593067941;0;0;-1;-1;-1
1;101;211.48533213807;-91.7477980841096;0;0;-1;-1;-1
1;102;212.372539918063;-91.2864242065149;0;0;-1;-1;-1
1;103;213.260093134736;-90.8257161979142;0;0;-1;-1;-1
1;104;214.147976088358;-90.3656450362636;0;0;-1;-1;-1
1;105;215.036168024635;-89.906171197164;0;0;-1;-1;-1
1;106;215.924647815318;-89.4472543792203;0;0;-1;-1;-1
1;107;216.813394332163;-88.9888542810375;0;0;-1;-1;-1
1;108;217.702386446921;-88.5309306012204;0;0;-1;-1;-1
1;109;218.591603031348;-88.0734430383739;0;0;-1;-1;-1
1;110;219.481023912019;-87.6163530818591;0;0;-1;-1;-1
1;111;220.370634769965;-87.159633200968;0;0;-1;-1;-1
1;112;221.260423503977;-86.7032600243627;0;0;-1;-1;-1
1;113;222.150378017044;-86.2472101885801;0;0;-1;-1;-1
1;114;223.040486212153;-85.7914603301574;0;0;-1;-1;-1
1;115;223.930735992293;-85.3359870856316;0;0;-1;-1;-1
1;116;224.821115260454;-84.8807670915397;0;0;-1;-1;-1
1;117;225.711611884229;-84.4257769084245;0;0;-1;-1;-1
1;118;226.602212870618;-83.9709912491463;0;0;-1;-1;-1
1;119;227.492904339382;-83.5163829216649;0;0;-1;-1;-1
1;120;228.383672369552;-83.0619246464993;0;0;-1;-1;-1
1;121;229.274503040162;-82.6075891441684;0;0;-1;-1;-1
1;122;230.165382430244;-82.1533491351913;0;0;-1;-1;-1
1;123;231.05629661883;-81.6991773400867;0;0;-1;-1;-1
1;124;231.947231685039;-81.2450464795393;0;0;-1;-1;-1
1;125;232.83817378192;-80.7909294164286;0;0;-1;-1;-1
1;126;233.729109271351;-80.336799415284;0;0;-1;-1;-1
1;127;234.620024551819;-79.8826298110494;0;0;-1;-1;-1
1;128;235.510906021813;-79.428393938669;0;0;-1;-1;-1
1;129;236.40174007982;-78.9740651330865;0;0;-1;-1;-1
1;130;237.292513124329;-78.5196167292459;0;0;-1;-1;-1
1;131;238.183211553827;-78.0650220620913;0;0;-1;-1;-1
1;132;239.073822429742;-77.6102557746205;0;0;-1;-1;-1
1;133;239.964339583127;-77.1553058670205;0;0;-1;-1;-1
1;134;240.854760805179;-76.7001681532721;0;0;-1;-1;-1
1;135;241.745083936994;-76.2448385458107;0;0;-1;-1;-1
1;136;242.635306819667;-75.7893129570718;0;0;-1;-1;-1
1;137;243.525427294294;-75.3335872994909;0;0;-1;-1;-1
1;138;244.415443201972;-74.8776574855034;0;0;-1;-1;-1
1;139;245.305352383797;-74.4215194275449;0;0;-1;-1;-1
1;140;246.195152727944;-73.9651691296074;0;0;-1;-1;-1
1;141;247.084844517149;-73.5086072523781;0;0;-1;-1;-1
1;142;247.974431517434;-73.0518412304823;0;0;-1;-1;-1
1;143;248.86391776928;-72.5948790322842;0;0;-1;-1;-1
1;144;249.753307313166;-72.1377286261482;0;0;-1;-1;-1
1;145;250.642604189573;-71.6803979804387;0;0;-1;-1;-1
1;146;251.53181243898;-71.2228950635199;0;0;-1;-1;-1
1;147;252.420936101869;-70.7652278437561;0;0;-1;-1;-1
1;148;253.309979360061;-70.3074045621105;0;0;-1;-1;-1
1;149;254.198951603864;-69.8494435049143;0;0;-1;-1;-1
