laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;11.312847806625669;-31.950979252135255;0;0;-1;-1;-1
1;1;10.606074927730232;-31.243366554917557;0;0;-1;-1;-1
1;2;9.925434369362252;-30.51059562434521;0;0;-1;-1;-1
1;3;9.29930440023465;-29.73036674795008;0;0;-1;-1;-1
1;4;8.760164764426676;-28.886402847357495;0;0;-1;-1;-1
1;5;8.345709861269402;-27.975623145065434;0;0;-1;-1;-1
1;6;8.080779015127797;-27.009061456205067;0;0;-1;-1;-1
1;7;7.958698366493082;-26.01411896780825;0;0;-1;-1;-1
1;8;7.962529191730241;-25.01299034504209;0;0;-1;-1;-1
1;9;8.066790787368166;-24.01784427460988;0;0;-1;-1;-1
1;10;8.244615506922738;-23.033414784398893;0;0;-1;-1;-1
1;11;8.470862453561555;-22.059016064336365;0;0;-1;-1;-1
1;12;8.73319954168223;-21.093819387553825;0;0;-1;-1;-1
1;13;9.023765100390808;-20.136992060842424;0;0;-1;-1;-1
1;14;9.337102081064725;-19.187587577842397;0;0;-1;-1;-1
1;15;9.669700104518128;-18.24456716609224;0;0;-1;-1;-1
1;16;10.018104878587803;-17.306889394779287;0;0;-1;-1;-1
1;17;10.378862111110527;-16.373512833090885;0;0;-1;-1;-1
1;18;10.748517509923078;-15.443396050214377;0;0;-1;-1;-1
1;19;11.123616782862234;-14.515497615337102;0;0;-1;-1;-1
1;20;11.500882708445051;-13.588822497680566;0;0;-1;-1;-1
1;21;11.879018508316294;-12.6628946266275;0;0;-1;-1;-1
1;22;12.257969019786268;-11.737563287566553;0;0;-1;-1;-1
1;23;12.637698211131108;-10.812682779011451;0;0;-1;-1;-1
1;24;13.018170048415067;-9.888107401542642;0;0;-1;-1;-1
1;25;13.39932538608131;-8.963713050530787;0;0;-1;-1;-1
1;26;13.781024984642384;-8.039450458659886;0;0;-1;-1;-1
1;27;14.16311226607742;-7.115286559208015;0;0;-1;-1;-1
1;28;14.545430652365548;-6.191188285453257;0;0;-1;-1;-1
