laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;303.922687464;5.28175360415;0;0;-1;-1;-1
1;1;301.385704064;5.43921271444;0;0;-1;-1;-1
1;2;298.462138004;5.61116246464;0;0;-1;-1;-1
1;3;295.525026773;5.7744796752;0;0;-1;-1;-1
1;4;292.509890604;5.94886622714;0;0;-1;-1;-1
1;5;289.568835575;6.07173928548;0;0;1;-1;-1
1;6;287.212805803;5.11976127079;0;0;-1;-1;-1
1;7;286.234755313;3.45443205803;0;0;-1;-1;-1
1;8;286.106242377;0.710313118882;0;0;-1;-1;-1
1;9;285.9468923077;-4.2805357396;0;0;-1;-1;-1
1;10;285.7102059172;-9.8426659172;0;0;-1;-1;-1
1;11;285.4735195266;-15.5823108876;0;0;-1;-1;-1
1;12;285.0593183432;-22.9787605917;0;0;-1;-1;-1
1;13;284.5859455621;-30.3752102959;0;0;-1;-1;-1
1;14;284.1717443787;-37.8308315976;0;0;-1;-1;-1
1;15;283.8879356882;-43.7354963561;0;0;-1;-1;-1
1;16;284.1779823837;-46.1594580251;0;0;-1;-1;-1
1;17;284.8818300271;-48.1698635664;0;1;11;-1;-1
2;-1;293.48;6.39;0;0;-1;-1;-1
2;0;292.93;6.21;0;0;-1;-1;-1
3;1;296.05;6.33;0;0;-1;-1;-1
3;2;295.77;6.04;0;0;-1;-1;-1
