laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;-134.1004764977;43.194574356;0;0;-1;-1;-1
1;1;-127.3613694241;40.5276882877;0;0;-1;-1;-1
1;2;-121.8993757965;38.2518576095;0;0;-1;-1;-1
1;3;-116.2973310501;34.4704774058;0;0;-1;-1;-1
1;4;-110.8703502021;30.3389694053;0;0;-1;-1;-1
1;5;-105.4783821338;25.8923463879;0;0;17;-1;-1
1;6;-100.0514012858;21.5507617095;0;0;-1;-1;-1
1;7;-95.5697654887;18.5396626584;0;0;-1;-1;-1
1;8;-91.158155251;15.6686147259;0;0;-1;-1;-1
1;9;-85.5561105046;12.1673367594;0;0;18;-1;-1
1;10;-79.8277555875;8.6727522523;0;0;-1;-1;-1
1;11;-73.9586621791;5.3207323952;0;0;-1;-1;-1
1;12;-67.6273012324;2.125466123;0;0;-1;-1;-1
1;13;-61.1775970904;-1.0698001492;0;0;-1;-1;-1
1;14;-54.5503781555;-3.7916936403;0;0;-1;-1;-1
1;15;-48.2190172087;-6.2769007409;0;0;-1;-1;-1
1;16;-41.4142834809;-8.8212794391;0;0;-1;-1;-1
1;17;-34.787064546;-11.424829735;0;0;-1;-1;-1
1;18;-26.7692150133;-14.5502621901;0;0;1;-1;-1
1;19;-21.4778273967;-16.4162509371;0;0;-1;-1;-1
1;20;-14.1041359993;-19.1017311374;0;0;13;-1;-1
1;21;-9.233858348;-20.92239568;0;0;-1;-1;-1
1;22;-3.7718647203;-22.8796100632;0;0;-1;-1;-1
1;23;1.2804793853;-24.7002746058;0;0;-1;-1;-1
1;24;5.9686905824;-26.3843893076;0;0;-1;-1;-1
1;25;9.9068553903;-27.8685795614;0;0;-1;-1;-1
1;26;14.2306060877;-29.3851075214;0;0;-1;-1;-1
1;27;20.6634355361;-31.5931039915;0;0;-1;-1;-1
1;28;27.6734844981;-34.1135976267;0;0;-1;-1;-1
1;29;35.0107626046;-36.8354911179;0;0;-1;-1;-1
1;30;41.8154963324;-39.6757278043;0;0;-1;-1;-1
1;31;48.7385732555;-42.2201065025;0;0;-1;-1;-1
1;32;54.7740762141;-44.5277988102;0;0;-1;-1;-1
1;33;61.1929;-47.0373;0;0;-1;-1;-1
1;34;65.3418;-48.5394;0;0;12;-1;-1
1;35;74.7015;-51.8816;0;0;-1;-1;-1
1;36;79.7852;-53.8041;0;0;-1;-1;-1
1;37;85.2004763636;-55.821280834;0;0;-1;-1;-1
1;38;90.3823677539;-58.3071881902;0;0;-1;-1;-1
1;39;96.3527618194;-62.27044066;0;0;-1;-1;-1
1;40;102.1433369178;-66.9298336461;0;0;-1;-1;-1
1;41;107.2287;-72.2754;0;0;-1;-1;-1
1;42;111.8144;-78.3099;0;0;-1;-1;-1
1;43;115.0429;-84.4983;0;0;-1;-1;-1
1;44;117.4008;-90.6696;0;0;-1;-1;-1
1;45;119.2429;-97.3432;0;0;-1;-1;-1
1;46;120.3769;-103.9156;0;0;-1;-1;-1
1;47;120.6187727595;-111.2786363437;0;0;-1;-1;-1
1;48;119.7539571018;-118.8799108089;0;0;-1;-1;-1
1;49;118.479491922;-125.752919457;0;0;-1;-1;-1
1;50;117.4417805008;-130.4221415706;0;0;-1;-1;-1
1;51;117.4627881686;-133.1601409403;0;0;-1;-1;-1
1;52;118.8738031891;-135.6635546864;0;0;-1;-1;-1
1;53;121.3623715166;-137.873841441;0;1;1;-1;-1
0;21;11.2229968049;-25.3125920154;0;0;-1;-1;-1
0;22;11.1114403836;-26.2687899125;0;0;-1;-1;-1
0;23;11.4142363843;-27.288734336;0;0;-1;-1;-1
0;24;12.3544976498;-28.2289956015;0;0;-1;-1;-1
0;25;13.4859984947;-28.9620806559;0;0;-1;-1;-1
0;33;82.2243900921;-50.5343511047;0;0;-1;-1;-1
0;34;82.4344667701;-51.8998495116;0;0;-1;-1;-1
0;35;82.854620126;-53.0552712405;0;0;-1;-1;-1
0;36;83.694926838;-54.2106929694;0;0;-1;-1;-1
