laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;-147.5530089002;176.1775755368;0;0;-1;-1;-1
1;1;-147.0145473617;173.4852678445;0;0;-1;-1;-1
1;2;-144.706855054;171.4083447676;0;0;-1;-1;-1
1;3;-141.1914465761;169.7782392983;0;0;-1;-1;-1
1;4;-135.9702870067;169.1139660693;0;0;-1;-1;-1
1;5;-130.6506686047;168.6467822086;0;0;-1;-1;-1
1;6;-124.924763277;168.758101059;0;0;-1;-1;-1
1;7;-118.673923579;168.376682639;0;0;-1;-1;-1
1;8;-111.387126;167.841327827;0;0;-1;-1;-1
1;9;-104.213594406;167.333430233;0;0;-1;-1;-1
1;10;-97.9706848349;166.8227207653;0;0;-1;-1;-1
1;11;-95.0080650172;166.3379284315;0;0;-1;-1;-1
1;12;-92.2305793118;165.6438835666;0;0;-1;-1;-1
1;13;-90.013007802;164.8048935708;0;0;-1;-1;-1
1;14;-88.3791735487;163.7047142314;0;0;-1;-1;-1
1;15;-87.1133268993;162.3850017671;0;0;-1;-1;-1
1;16;-85.9552118796;160.7959602285;0;0;-1;-1;-1
1;17;-85.2818891937;158.8298579857;0;0;-1;-1;-1
1;18;-84.8240297674;156.675225391;0;0;-1;-1;-1
1;19;-84.5816336005;154.2243308145;0;0;-1;-1;-1
1;20;-84.696456;151.478493;0;0;-1;-1;-1
1;21;-85.3805158119;144.632189376;0;0;-1;-1;-1
1;22;-86.101118;137.233642;0;0;-1;-1;-1
1;23;-86.7090992104;130.1433774242;0;0;-1;-1;-1
1;24;-87.1576053042;126.1690853484;0;0;-1;-1;-1
1;25;-87.5921839254;122.6834580944;0;0;-1;-1;-1
1;26;-88.4530781518;120.0068361274;0;0;-1;-1;-1
1;27;-89.7023341303;117.8136356092;0;0;-1;-1;-1
1;28;-91.5958252545;116.2751740708;0;0;-1;-1;-1
1;29;-94.1738238349;115.3049614023;0;0;-1;-1;-1
1;30;-97.157955432;114.9733989228;0;0;-1;-1;-1
1;31;-100.4446050591;114.8729122452;0;0;-1;-1;-1
1;32;-104.2224839849;114.9639454723;0;0;-1;-1;-1
1;33;-107.8498079582;115.0759863673;0;0;-1;-1;-1
1;34;-114.008716;115.326052;0;0;-1;-1;-1
1;35;-124.350270373;115.4900495496;0;0;-1;-1;-1
1;36;-128.3417272548;114.7897939563;0;0;-1;-1;-1
1;37;-131.2828007466;113.5293338884;0;0;-1;-1;-1
1;38;-133.7336953231;112.0938099221;0;0;-1;-1;-1
1;39;-135.5893726453;110.2031198202;0;0;-1;-1;-1
1;40;-137.2349732896;107.9973147014;0;0;-1;-1;-1
1;41;-138.6004716965;105.0562412096;0;0;-1;-1;-1
1;42;-139.8609317644;101.5199504634;0;0;-1;-1;-1
1;43;-142.3468391206;94.9025351068;0;0;-1;-1;-1
1;44;-144.7277081378;88.4251708689;0;0;-1;-1;-1
1;45;-146.9685260363;81.5626660546;0;0;-1;-1;-1
1;46;-147.704652763;72.9220838149;0;0;16;-1;-1
1;47;-147.127107;67.050514;0;0;-1;-1;-1
1;48;-144.967551;60.316661;0;0;-1;-1;-1
1;49;-142.087312;53.807746;0;0;-1;-1;-1
1;50;-138.0191687886;47.5386670366;0;1;7;-1;-1
