laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;-140.097411;44.535072;0;0;-1;-1;-1
1;1;-144.383789;50.715589;0;0;-1;-1;-1
1;2;-147.760025505;57.454536;0;0;-1;-1;-1
1;3;-150.347316069;63.9870636238;0;0;-1;-1;-1
1;4;-151.351116624;70.9684161881;0;0;-1;-1;-1
1;5;-151.613223307;77.4866891881;0;0;-1;-1;-1
1;6;-150.374076931;83.4672480692;0;0;-1;-1;-1
1;7;-148.483217188;89.1885547524;0;0;-1;-1;-1
1;8;-146.088748752;95.6171705643;0;0;-1;-1;-1
1;9;-143.889026752;102.228849188;0;0;-1;-1;-1
1;10;-140.867453;108.710482;0;0;-1;-1;-1
1;11;-138.160949;113.108562;0;0;-1;-1;-1
1;12;-135.194196;115.318964;0;0;-1;-1;-1
1;13;-132.085465;116.783087;0;0;-1;-1;-1
1;14;-128.8149225;117.922708653;0;0;-1;-1;-1
1;15;-125.515329;118.44045;0;0;-1;-1;-1
1;16;-121.775556203;118.305021015;0;0;-1;-1;-1
1;17;-117.805656049;118.127084579;0;0;-1;-1;-1
1;18;-113.944154;117.943807;0;0;-1;-1;-1
1;19;-111.224267;118.566177;0;0;-1;-1;-1
1;20;-109.685957;119.734421;0;0;-1;-1;-1
1;21;-108.720229;121.365759;0;0;-1;-1;-1
1;22;-108.249395;123.266752;0;0;-1;-1;-1
1;23;-107.970576;127.382952;0;0;-1;-1;-1
1;24;-107.565346594;134.551965594;0;0;-1;-1;-1
1;25;-107.17670797;141.611267406;0;0;-1;-1;-1
1;26;-106.768639564;148.898703782;0;0;-1;-1;-1
1;27;-106.424213564;155.929455188;0;0;-1;-1;-1
1;28;-106.171006465;160.348096842;0;1;-1;-1;-1
1;29;-106.72679303;162.063777911;0;0;-1;-1;-1
1;30;-108.235060842;163.599671782;0;0;-1;-1;-1
1;31;-110.338853;164.695102;0;0;-1;-1;-1
1;32;-112.567881;165.409153;0;0;-1;-1;-1
1;33;-116.775304124;165.786528376;0;0;-1;-1;-1
1;34;-122.757739054;166.326788549;0;0;-1;-1;-1
1;35;-128.668003;166.877157144;0;0;-1;-1;-1
1;36;-135.900495797;167.531732158;0;0;-1;-1;-1
1;37;-143.022815;168.18347;0;0;-1;-1;-1
1;38;-145.829764743;168.81405948;0;0;-1;-1;-1
1;39;-148.071128188;169.942072406;0;0;-1;-1;-1
1;40;-150.036202188;171.513108406;0;0;-1;-1;-1
1;41;-150.924201059;173.478359059;0;0;8;-1;-1
