laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;11.5408448029;-31.5059878256;0;0;-1;-1;-1
1;1;10.1334787631;-30.7849060011;0;0;-1;-1;-1
1;2;8.83410035098;-29.8554519512;0;0;-1;-1;-1
1;3;7.95298823441;-28.3472091349;0;0;-1;-1;-1
1;4;7.73632365667;-26.4003988481;0;0;-1;-1;-1
1;5;8.015013527;-24.6037975296;0;0;-1;-1;-1
1;6;8.5558730887;-23.0363926071;0;0;-1;-1;-1
1;7;9.3224250695;-20.8610423913;0;0;-1;-1;-1
1;8;11.7115831084;-14.3967387621;0;0;-1;-1;-1
1;9;13.4436931431;-10.1075262632;0;0;-1;-1;-1
1;10;15.127807845;-5.7379313611;0;0;28;-1;-1
1;11;18.7222785651;2.649708264;0;0;-1;-1;-1
1;12;20.3382530112;6.7165772866;0;0;-1;-1;-1
1;13;22.6161912186;13.2648930619;0;0;-1;-1;-1
1;14;25.1125290004;20.2884849606;0;0;-1;-1;-1
1;15;27.874653013;27.6386822915;0;0;-1;-1;-1
1;16;30.3380437983;34.5266636248;0;0;-1;-1;-1
1;17;32.866246348;41.4893476703;0;0;-1;-1;-1
1;18;35.3084653382;48.4282353401;0;0;-1;-1;-1
1;19;37.7602523735;55.7837793429;0;0;-1;-1;-1
1;20;39.5354003025;60.754193544;0;1;3;-1;-1
1;21;40.6535689578;63.3679520979;0;0;-1;-1;-1
1;22;42.4850066634;65.5225846927;0;0;-1;-1;-1
1;23;45.0705657771;66.7345655272;0;0;-1;-1;-1
1;24;47.7258810227;67.4669453432;0;0;-1;-1;-1
1;25;51.1795756569;67.5357648367;0;0;-1;-1;-1
1;26;55.1652006245;67.5901741656;0;0;-1;-1;-1
1;27;57.9662229976;67.555161386;0;0;-1;-1;-1
1;28;60.5571686928;67.2750591486;0;0;-1;-1;-1
1;29;63.1831271677;66.8549057927;0;0;-1;-1;-1
1;30;66.0120655554;67.1000931131;0;0;-1;-1;-1
1;31;68.5154793014;67.9649087708;0;0;-1;-1;-1
1;32;70.1856831006;69.1307364709;0;0;-1;-1;-1
1;33;71.6912326262;71.0564393524;0;0;-1;-1;-1
1;34;73.0567310331;72.8420911153;0;0;-1;-1;-1
1;35;74.5599463725;75.111992645;0;0;-1;-1;-1
1;36;76.4161867002;77.7815966504;0;0;-1;-1;-1
1;37;78.9213520833;81.4464776829;0;0;-1;-1;-1
1;38;81.2699077145;84.9245806332;0;0;-1;-1;-1
1;39;86.1639326347;92.4170985141;0;0;-1;-1;-1
1;40;87.2971865091;94.3154700724;0;0;-1;-1;-1
1;41;88.0632230355;96.6278810255;0;0;-1;-1;-1
1;42;88.4483636118;98.8336861443;0;0;-1;-1;-1
