laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;-151.4741181;175.497672349;0;0;-1;-1;-1
1;1;-151.21025136;179.455673451;0;0;-1;-1;-1
1;2;-150.69451958;186.100581921;0;0;-1;-1;-1
1;3;-150.188718176;192.855178666;0;0;-1;-1;-1
1;4;-149.699308687;199.813382032;0;0;-1;-1;-1
1;5;-149.1001088;207.463051421;0;0;-1;-1;-1
1;6;-148.566827735;214.598624806;0;0;-1;-1;-1
1;7;-148.0615099;221.060125651;0;0;-1;-1;-1
1;8;-147.635529005;227.040710005;0;0;-1;-1;-1
1;9;-147.10944274;233.89778958;0;0;-1;-1;-1
1;10;-146.56917358;240.87759642;0;0;-1;-1;-1
1;11;-146.05461921;248.06582163;0;0;-1;-1;-1
1;12;-145.519358;255.333162;0;0;-1;-1;-1
1;13;-144.96659679;262.426527;0;0;-1;-1;-1
1;14;-144.482541;269.510639;0;0;-1;-1;-1
1;15;-143.91290884;276.66147858;0;0;-1;-1;-1
1;16;-143.389092;283.710297;0;0;-1;-1;-1
1;17;-142.73238264;288.866311029;0;0;-1;-1;-1
1;18;-141.816805;291.299615;0;0;-1;-1;-1
1;19;-140.395324;293.42771;0;0;-1;-1;-1
1;20;-138.33219685;294.9508381;0;0;-1;-1;-1
1;21;-135.924776591;295.97774626;0;0;-1;-1;-1
1;22;-133.58179705;296.35443421;0;0;-1;-1;-1
1;23;-129.291088239;295.99995089;0;0;-1;-1;-1
1;24;-124.03884621;295.39627184;0;0;-1;-1;-1
1;25;-116.999293;294.648477;0;0;-1;-1;-1
1;26;-109.75658463;293.85489337;0;0;-1;-1;-1
1;27;-102.959545992;293.033408132;0;0;-1;-1;-1
1;28;-95.6717446221;292.275312922;0;0;-1;-1;-1
1;29;-88.5381124121;291.480770552;0;0;5;-1;-1
1;30;-82.2999570964;290.764312587;0;0;-1;-1;-1
1;31;-75.9451664377;290.060667947;0;0;-1;-1;-1
1;32;-70.723842441;289.510510268;0;0;-1;-1;-1
1;33;-63.751765231;288.760951168;0;0;-1;-1;-1
1;34;-56.735854021;288.039703958;0;0;-1;-1;-1
1;35;-49.2737556868;287.176371364;0;0;-1;-1;-1
1;36;-42.2901760779;286.419645574;0;0;-1;-1;-1
1;37;-35.443785713;285.686726204;0;0;-1;-1;-1
1;38;-29.4256916843;285.002720602;0;0;6;-1;-1
1;39;-21.2801551881;284.127113882;0;0;-1;-1;-1
1;40;-14.215194685;283.352329658;0;0;-1;-1;-1
1;41;-7.19746547506;282.581083266;0;0;-1;-1;-1
1;42;-0.0176878950128;281.814541973;0;0;-1;-1;-1
1;43;7.07409751093;281.008850281;0;0;-1;-1;-1
1;44;14.1590865109;280.251215071;0;0;-1;-1;-1
1;45;21.2284165039;279.42784889;0;0;-1;-1;-1
1;46;28.2980413158;278.682639114;0;0;-1;-1;-1
1;47;35.1084271426;277.968441708;0;0;-1;-1;-1
1;48;40.2328992675;277.185665624;0;0;-1;-1;-1
1;49;45.5800241222;276.399111486;0;0;-1;-1;-1
1;50;50.5595636421;274.758579928;0;0;-1;-1;-1
1;51;54.3860001881;271.546310307;0;0;-1;-1;-1
1;52;57.2672424261;268.453507125;0;0;-1;-1;-1
1;53;61.5980808399;263.76202463;0;0;-1;-1;-1
1;54;66.0923218399;258.25672342;0;0;-1;-1;-1
1;55;70.6202556299;252.75958842;0;0;-1;-1;-1
1;56;75.0812906299;247.28522121;0;0;-1;-1;-1
1;57;79.64145;241.74410821;0;0;-1;-1;-1
1;58;84.1213834199;236.279684;0;0;-1;-1;-1
1;59;88.6721466299;230.83076221;0;0;-1;-1;-1
1;60;93.1771676299;225.31877721;0;0;-1;-1;-1
1;61;97.705721;219.738506;0;0;-1;-1;-1
1;62;101.490700812;214.180520941;0;0;-1;-1;-1
1;63;103.00736597;209.711917931;0;0;-1;-1;-1
1;64;103.090650059;204.03460702;0;0;-1;-1;-1
1;65;102.751381287;198.997453293;0;0;-1;-1;-1
1;66;101.94858995;191.98299058;0;0;-1;-1;-1
1;67;101.07158795;184.93270358;0;0;-1;-1;-1
1;68;100.21494258;177.663152;0;0;-1;-1;-1
1;69;99.3442804199;170.582878;0;0;-1;-1;-1
1;70;98.4545592598;163.46672821;0;0;-1;-1;-1
1;71;97.7416968708;156.2147949792;0;0;-1;-1;-1
1;72;96.9724661016;149.2147949792;0;0;-1;-1;-1
1;73;96.0493891785;141.9071026715;0;0;-1;-1;-1
1;74;95.3570814862;135.5224872869;0;0;-1;-1;-1
1;75;94.487259001;128.1970434999;0;0;-1;-1;-1
1;76;93.836371427;120.9189369911;0;0;-1;-1;-1
1;77;93.0079690601;113.5816588846;0;0;-1;-1;-1
1;78;92.2919927288;106.6752865587;0;0;-1;-1;-1
1;79;91.7443323016;100.8874995335;0;0;-1;-1;-1
1;80;91.3998604156;98.0773199718;0;0;-1;-1;-1
1;81;90.8340000304;95.3904931261;0;0;-1;-1;-1
1;82;90.1070808587;93.498725708;0;0;-1;-1;-1
1;83;88.9758987465;91.5056905578;0;0;-1;-1;-1
1;84;85.6302224199;86.3626909501;0;0;-1;-1;-1
1;85;81.6961686299;80.27883679;0;0;-1;-1;-1
1;86;77.931914;74.21089;0;0;-1;-1;-1
1;87;74.0685061562;68.3745582928;0;0;-1;-1;-1
1;88;72.2478416136;66.1897608418;0;0;-1;-1;-1
1;89;69.698911254;64.0959966178;0;0;-1;-1;-1
1;90;66.5582649181;63.3677308008;0;0;-1;-1;-1
1;91;62.7803859923;63.6408304822;0;0;-1;-1;-1
1;92;58.2725453131;64.2137748833;0;0;-1;-1;-1
1;93;54.0713618811;64.5096328715;0;0;-1;-1;-1
1;94;50.3343231794;64.717298393;0;0;-1;-1;-1
1;95;47.718938564;64.3326830084;0;0;1;-1;-1
1;96;45.5650924102;63.1019137776;0;0;-1;-1;-1
1;97;43.5506770733;61.0190968785;0;0;-1;-1;-1
1;98;42.3343231794;58.4865291622;0;0;-1;-1;-1
1;99;40.1804770255;53.0249907007;0;0;-1;-1;-1
1;100;37.7958616409;46.6403753161;0;0;-1;-1;-1
1;101;35.4112462563;40.3326830084;0;0;-1;-1;-1
1;102;32.9515284593;33.3836616156;0;0;-1;-1;-1
1;103;30.4025980997;26.5106529674;0;0;-1;-1;-1
1;104;27.9447009673;19.7741941599;0;0;-1;-1;-1
1;105;25.5323204484;13.083251966;0;0;-1;-1;-1
1;106;22.956665378;5.7777718706;0;0;28;-1;-1
1;107;20.6313406023;-0.2396020064;0;0;-1;-1;-1
1;108;17.9879934199;-6.92978325985;0;0;-1;-1;-1
1;109;15.454844;-13.768157;0;0;-1;-1;-1
1;110;13.2383675801;-19.9863873097;0;0;-1;-1;-1
1;111;11.4978878348;-24.4187691099;0;1;2;-1;-1
