laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;276.8685848981;-57.0968564325;0;0;-1;-1;-1
1;1;279.1793964827;-54.7382349531;0;0;-1;-1;-1
1;2;280.4481384994;-52.0792120474;0;0;-1;-1;-1
1;3;281.1300258498;-48.922071999;0;0;-1;-1;-1
1;4;281.4528169332;-43.3408948555;0;0;-1;-1;-1
1;5;281.643500822;-36.9486052788;0;0;-1;-1;-1
1;6;282.034268929;-30.8612422943;0;0;-1;-1;-1
1;7;282.242084156;-27.7616417044;0;0;-1;-1;-1
1;8;282.438971778;-24.7507243884;0;0;-1;-1;-1
1;9;282.646230755;-21.7207912106;0;0;-1;-1;-1
1;10;282.827913689;-18.6012058258;0;0;-1;-1;-1
1;11;283.038569596;-15.4645452499;0;0;-1;-1;-1
1;12;283.239826089;-12.5056722528;0;0;-1;-1;-1
1;13;283.459179506;-9.18698850717;0;0;-1;-1;-1
1;14;283.638049966;-6.44690165276;0;0;-1;-1;-1
1;15;283.835308422;-3.54237008095;0;0;-1;-1;-1
1;16;284.092250015;0.65899833319;0;0;-1;-1;-1
1;17;284.5606694917;2.9053193204;0;1;1;-1;-1
1;18;285.6788813283;4.5315346059;0;0;-1;-1;-1
1;19;287.2539602351;5.5716771564;0;0;-1;-1;-1
1;20;289.568835575;6.07173928548;0;0;-1;-1;-1
1;21;292.509890604;5.94886622714;0;0;-1;-1;-1
1;22;295.525026773;5.76126277669;0;0;-1;-1;-1
1;23;298.462138004;5.62437936315;0;0;-1;-1;-1
1;24;301.398920963;5.37312822187;0;0;-1;-1;-1
1;25;303.935904363;5.16280151752;0;0;-1;-1;-1
