laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;0;-20.6995166983;281.0740976985;0;0;-1;-1;-1
1;1;-22.3693569592;280.2930433829;0;0;-1;-1;-1
1;2;-23.473606164;278.7040018443;0;0;-1;-1;-1
1;3;-23.9276839938;276.5318092018;0;0;-1;-1;-1
1;4;-24.3478373498;272.0851861844;0;0;-1;-1;-1
1;5;-24.9430546041;266.4201184346;0;1;4;-1;-1
1;6;-25.4437373533;263.7346382344;0;0;-1;-1;-1
1;7;-26.5816526924;261.5498407833;0;0;-1;-1;-1
1;8;-28.08370094;260.0933091493;0;0;-1;-1;-1
1;9;-30.3140150047;259.3195267187;0;0;-1;-1;-1
1;10;-34.6836099068;259.182976878;0;0;-1;-1;-1
1;11;-41.6507561027;259.8195876427;0;0;-1;-1;-1
1;12;-47.777992544;260.204728219;0;0;-1;-1;-1
1;13;-55.3757657312;260.4498176766;0;0;-1;-1;-1
1;14;-62.0982194268;260.7299199139;0;0;-1;-1;-1
1;15;-69.4008348815;260.5625588271;0;0;-1;-1;-1
1;16;-76.443137507;260.253792549;0;0;-1;-1;-1
1;17;-80.2128310063;260.4221206785;0;0;1;-1;-1
1;18;-81.8129405334;260.4738469238;0;0;-1;-1;-1
1;19;-83.7245063319;260.7198251674;0;0;-1;-1;-1
1;20;-85.2265545795;261.5391242116;0;0;-1;-1;-1
1;21;-86.5251220181;262.8487907014;0;0;-1;-1;-1
1;22;-87.3331092412;264.3839664251;0;0;-1;-1;-1
1;23;-87.4947066858;266.0807395935;0;0;-1;-1;-1
1;24;-87.339573139;269.9596169222;0;0;-1;-1;-1
1;25;-87.1837689627;272.872760989;0;0;-1;-1;-1
1;26;-86.7807452236;279.2190380638;0;0;-1;-1;-1
1;27;-86.6585112591;281.0131840514;0;0;-1;-1;-1
1;28;-86.5321337704;282.5960103037;0;0;-1;-1;-1
1;29;-86.4163109964;285.3229508858;0;1;5;-1;-1
2;0;-27.2436436417;284.022753713;0;0;-1;-1;-1
2;1;-25.8690861963;282.119520327;0;0;-1;-1;-1
2;2;-24.8646019092;279.634743406;0;0;-1;-1;-1
